    1960    43.5   153.1   135.9
    1965    63.5   191.9   189.2
    1970    85.3   270.4   290.8
    1975   134.3   416.0   474.5
    1980   212.5   682.9   852.7
    1985   352.9   919.4  1395.1
    1990   468.2  1229.2  2063.8
    1995   589.7  1497.3  2882.0
    2000   803.9  1972.9  3906.9
    2004   993.9  2377.0  4859.0
