   45.75      50
   64.98      50
   36.75      50
   54.74      40
   64.98      40
   70.10      50
   25.12      40
   40.63      50
   64.98      55
   45.75      45
   52.11      45
   36.75      50
   59.86      40
   37.99      50
   35.45      50
   70.10      45
   41.87      55
   61.10      60
   52.11      50
   49.62      50
   41.87      55
   37.99      60
   40.63      60
   44.51      55
   70.10      50
   36.79      42
   26.46      55
   49.62      50
   37.99      42
   40.63      50
   34.21      90
   25.12      47
   50.87      40
   45.75      38
   41.87      40
   61.10      65
   48.33      40
   44.51      60
   50.87      50
   49.57      48
   45.75      50
   45.75      40
   36.75      65
   45.75      45
   70.10      50
   59.86      55
   32.87      70
   45.75      50
   54.74      40
   44.51      40
   54.74      50
   49.57      25
   64.98      50
   40.63      40
   41.87      45
   26.46      45
   54.74      40
   55.98      45
   45.75      60
   41.87      55
   55.98      42
   70.10      65
   35.45      40
   30.33      50
   59.86      45
   61.10      50
   54.74      40
   41.87      60
   59.86      40
   48.23      40
   40.63      45
   59.86      60
   49.62      50
   39.33      50
   70.10      50
   25.12      60
   46.99       2
   75.22      50
   55.98      50
   50.87      45
   37.99      50
   39.33      50
   46.99      40
   40.63      55
   18.70      60
   40.57      65
   50.87      45
   45.75      40
   45.75      50
   40.63      37
   32.87      50
   52.11      48
   40.63      50
   54.68      45
   59.86      60
   64.98      50
   64.98      45
   75.22      60
   45.75      50
   59.86      50
   55.98      60
   32.87      50
   43.21      50
   50.87      55
   61.10      45
   61.10      50
   36.75      50
   55.98      40
   61.10      40
   40.63      45
   59.86      50
   45.75      50
   29.00      45
   50.87      45
   34.12      12
   31.58      50
   49.62      40
   37.99      40
   44.51      40
   55.98      60
   44.51      50
   70.10      48
   20.04      80
   43.11      48
   53.44      40
   35.45      40
   18.70      70
   54.74      50
   49.62      45
   32.87      60
   45.75      45
   50.87      40
   55.98      40
   36.75      80
   29.03      80
   50.87      60
   45.75      40
   29.00      50
   50.87      60
   54.74      60
   54.74      50
   34.21      45
   45.75      40
   45.75      35
   34.12      50
   36.75      48
   66.22      40
   45.75      40
   70.10      35
   32.87      60
   54.74      50
   55.98      40
   45.75      45
   54.74      50
   41.87      48
   61.10      55
   45.75      50
   29.00      45
   45.75      30
   45.75      45
   50.87      50
   27.70      90
   49.62      53
   61.10      60
   40.63      50
   59.86      50
   45.75      45
   52.11      45
   23.92      60
   50.87      45
   45.75      50
   20.04      75
   32.87      55
   50.87      40
   58.56      40
   32.87      40
   44.51      50
   41.87      50
   53.44      60
   59.86      55
   44.51      50
   26.46      55
   18.70      40
   61.10      50
   49.62      50
   45.75      45
   40.63      48
   25.16      58
   49.62      45
   44.51      45
   36.75      50
   40.63      60
   32.87      50
   36.75      70
   41.87      55
   61.10      50
   30.33      25
   48.33      55
   49.62      60
   36.75      40
   64.98      40
   58.56      35
   50.87      40
   54.74      70
   41.87      50
   46.99      60
   45.75      50
   32.87      70
   45.69      43
   45.75      48
   45.75      48
   54.68      48
   41.87      55
   40.63      45
   39.33      55
   50.87      45
   40.63      45
   50.87      45
   75.22      45
   40.63      45
   45.75      52
   36.75      40
   36.75      45
   50.87      45
   32.87      50
   36.75      50
   46.99      50
   59.86      45
   70.10      60
   36.75      50
   32.87      40
   16.16      50
   57.23      60
   59.86      40
   36.75      45
   48.33      40
   30.24      45
   36.75      70
   23.92      40
   59.86      45
   36.75      60
   37.99      60
   22.58      60
   46.99      55
   59.86      45
   46.99      55
   37.99      55
   29.00      50
   66.22      15
   49.62      50
   45.75      45
   50.87      60
   44.51      60
   64.98      50
   29.00      50
   50.87      45
   36.75      50
   36.75      50
   44.45      40
   29.00      60
   59.86      60
   50.87      50
   49.62      48
   41.87      60
   36.75      48
   54.74      45
   45.75      60
   45.75      40
   54.74      40
   32.87      52
   58.56      50
   32.87      50
   70.10      50
   64.98      60
   49.62      47
   59.86      40
   49.62      45
   16.16      55
   45.75      65
   35.45      60
   50.87      50
   50.87      48
   55.98      40
   59.86      40
   30.33      45
   45.75      50
   32.87      50
   46.99      60
   44.51      54
   29.00      60
   30.33      55
   45.75      40
   61.10      40
   25.12      60
   25.12      50
   55.98      50
   32.87      45
   46.99      60
   54.74      40
   40.63      40
   59.86      40
   23.95      60
   54.74      42
   55.98      43
   32.87      50
   17.50      70
   52.11      60
   50.87      50
   64.98      55
   59.86      45
   40.63      40
   12.42      60
   46.99      45
   50.87      60
   16.16      70
   32.87      40
   70.10      40
   49.62      55
   41.87      60
   36.75      50
   49.62      45
   61.10      50
   64.98       5
   45.75      45
   45.75      50
   54.74      40
   25.16      50
   59.86      50
   50.87      40
   54.68      45
   55.98      45
   44.51      50
   34.12      50
   59.86      45
   45.75      40
   45.75      45
   32.87      45
   61.10      45
   52.11      55
   17.50      70
   54.74      55
   46.99      55
   38.09      35
   75.22      35
   54.74      40
   64.98      50
   44.51      50
   54.74      45
   41.87      50
   54.74      40
   36.75      50
   46.99      50
   54.74      45
   59.86       9
   59.86      55
   64.98      45
   30.33      50
   32.87      12
   45.75      40
   30.33      50
   49.62      55
   53.44      50
   55.98      50
   41.87      65
   36.75      55
   38.09      50
   45.75      55
   50.87      70
   29.00      55
   45.75      45
   44.51      55
   22.58      55
   41.87      70
   75.22      50
   44.51      50
   29.00      70
   23.92      50
   46.99      60
   27.79      45
   44.45      55
   45.75      45
   14.96      65
   61.10      60
   29.03      55
   59.86      40
   36.75      50
   55.98      50
   32.87      50
   52.11      38
   37.99      50
   41.87      50
   61.10      47
   44.51      50
   26.46      40
   36.75      50
   59.86      45
   36.75      40
   49.62      50
   54.74      40
   54.74      45
   50.87      47
   36.75      70
   39.23      50
   34.12      60
   50.87      50
   32.87      55
   55.98      40
   40.63      48
   70.10      40
   30.33      70
   29.00      55
   50.87      38
   59.86      60
   59.86      60
   41.87      40
   64.98      50
   50.87      45
   59.86      48
   32.87      50
   49.62      40
   34.12      60
   17.50      70
   35.45      55
   54.74      70
   45.75      50
   45.75      65
   52.11      50
   63.68      40
   32.91      65
   38.09      55
   49.62      45
   50.87      45
   40.63      50
   36.75      50
   46.99      37
   66.22      45
   54.74      55
   70.10      60
   54.74      70
   54.74      45
   70.10      40
   29.00      42
   49.62      50
   35.45      45
   63.68      40
   64.98      50
   40.63      50
   45.75      50
   40.63      45
   32.87      50
   37.99      42
   45.75      40
   54.74      60
   32.87      50
   59.86      50
   45.75      70
   70.10      45
   40.63      50
   49.62      45
   61.10      55
   55.98      40
   16.16      55
   26.46      52
   54.74      45
   32.87      10
   45.75      40
   50.87      40
   45.75      50
   50.87      45
   40.63      65
   59.86      45
   37.99      55
   61.10      50
   45.75      50
   32.87      60
   30.24      12
   64.98      50
   48.33      50
   70.10      50
   37.99      55
   55.98      52
   29.00      40
   49.62      45
   25.12      65
   44.51      40
   31.58      80
   49.62      50
   23.92      80
   54.74      50
   40.63      50
   59.86      43
   35.45      60
   44.51      45
   30.24      60
   45.75      50
   18.70      60
   50.87      45
   49.62      55
   20.04      45
   20.04      65
   44.51      45
   26.46      70
   41.87      60
   40.63      50
   25.12      45
   31.58      70
   45.75      55
   26.46      45
   36.75      55
   54.74      40
   45.75      50
   37.99      60
   40.63      55
   37.99      60
   40.63      50
   41.87      60
   61.10      42
   32.87      40
   32.87      55
   40.63      40
   34.12      80
   50.87      60
   54.74      70
   29.00      80
   44.51      45
   64.98      50
   49.62      40
   27.79      40
   37.99      60
   44.51      60
   29.03      75
   34.21      65
   32.87      50
   32.87      50
   75.22      58
   70.10      48
   55.98      50
   59.86      42
   13.62      70
   59.86      45
   45.75      55
   64.98      50
   55.98      50
   40.63      50
   54.74      40
   31.58      55
   49.62      60
   37.99      35
   40.57      45
   20.04      60
   54.74      50
   23.92      60
   35.45      45
   26.46      50
   55.98      40
   32.87      75
   43.21      50
   36.75      45
   75.22      45
   45.75      45
   70.10      40
   70.10      38
   61.10      45
   52.11      40
   43.11      55
   36.75      45
   21.24      45
   59.86      50
   22.58      50
   49.57      60
   40.63      60
   45.75      65
   41.87      50
   50.87      45
   29.00      45
   39.33      50
   18.70      50
   49.62      45
   29.00      55
   22.58      50
   59.86      50
   53.44      45
   41.87      55
   44.45      40
   46.99      40
   41.87      45
   36.75      48
   49.62      50
   41.87      60
   18.70      24
   64.98      47
   55.98      45
   50.87      40
   59.86      60
   37.99      55
   41.87      55
   36.75      45
   30.24      60
   50.87      40
   44.51      55
   49.62      45
   45.75      50
   22.58      50
   36.75      50
   32.87      45
   64.98      50
   45.75      65
   64.98      45
   37.99      60
   75.22      60
   43.21      40
   64.98      50
   32.87      42
   36.75      26
   36.75      55
   63.68      37
   41.87      60
   40.63      45
   37.99      40
   32.87      40
   40.63      60
   40.63      50
   36.69      70
   55.98      50
   49.62      55
   40.63      60
   66.22      40
   64.98      40
   39.33      40
   75.22      45
   45.75      55
   36.75      50
   50.87      60
   16.16      50
   36.75      46
   40.63      42
   55.98      55
   44.45      40
   41.87      48
   34.21      37
   59.86      40
   66.22      60
   22.58      55
   39.23      60
   34.12      45
   50.87      50
   36.75      40
   45.75      55
   55.98      55
   41.87      50
   32.87      55
   41.87      45
   44.51      46
   36.75      41
   41.87      50
   30.37      35
   59.86      60
   41.87      70
   59.86      45
   64.98      50
   63.68      45
   45.75      40
   41.87      40
   37.99      50
   70.10      50
   50.87      50
   46.99      50
   32.87      70
   37.99      55
   61.10      40
   75.22      40
   36.75      50
   46.99      55
   30.33      55
   45.75      50
   40.63      60
   52.11      45
   59.86      45
   22.58      45
   32.87      50
   49.62      40
   49.62      45
   26.46      50
   30.24      45
   48.33      50
   49.57      50
   50.87      55
   29.00      50
   61.10      40
   27.79      60
   40.63      50
   36.75      45
   29.00      60
   45.75      50
   54.74      50
   59.86      45
   27.70      50
   64.98      45
   75.22      40
   36.69      60
   41.87      55
   36.75      50
   40.57      70
   38.03      20
   21.38      56
   41.87      55
   54.74      45
   26.49      75
   32.87      70
   49.62      50
   40.63      50
   49.62      50
   55.98      45
   50.87      50
   32.87      55
   45.75      50
   46.99      50
   45.75      50
   35.45      57
   64.98      45
   49.62      40
   59.86      40
   59.86      55
   34.12      40
   32.87      20
   37.99      40
   36.79      55
   44.51      50
   59.86      45
   54.74      40
   34.21      50
   64.98      45
   26.46      60
   59.86      50
   43.21      45
   50.87      50
   59.86      50
   36.75      50
   44.45      45
   49.62      50
   50.87      45
   59.86      40
   32.87      60
   45.75      50
   21.24      50
   46.99      45
   29.00      55
   32.87      45
   41.87      45
   36.75      45
   44.51      40
   32.87      50
   27.70      55
   54.74      40
   30.33      90
   26.49      70
   43.11      50
   20.04      57
   54.74      45
   54.74      50
   39.33      60
   49.62      48
   41.87      55
   37.99      55
   34.21      70
   59.86      38
   49.62      42
   36.75      45
   45.69      55
   37.99      55
   18.70      65
   70.10      50
   75.22      42
   34.12      65
   29.00      50
   32.87      47
   37.99      40
   61.10      50
   30.24      70
   26.46      50
   26.46      60
   50.87      40
   22.58      60
   31.58      40
   55.98      44
   38.09      50
   37.99      55
   44.51      50
   31.58      40
   45.75      60
   40.63      50
   32.87      50
   50.87      60
   41.87      45
   64.98      40
   36.75      45
   61.10      40
   45.75      45
   36.75      48
   64.98      50
   32.87      70
   61.10      35
   49.62      45
   50.87      70
   16.16      65
   40.63      50
   46.99      55
   39.33      50
   48.33      40
   55.98      50
   50.87      45
   54.74      45
   64.98      40
   61.10      45
   37.99      50
   32.87      50
   54.74      50
   61.10      60
   45.75      50
   40.63      45
   49.62      45
   48.33      60
   44.51      50
   59.86      50
   20.04      70
   49.62      40
   49.62      45
   59.86      45
   49.62      50
   17.50      65
   54.74      50
   58.56      45
   34.21      50
   22.58      40
   37.99      70
   45.75      65
   36.75      55
   50.87      68
   54.74      45
   64.98      50
   34.12      45
   55.98      45
   75.22      40
   48.33      50
   50.87      40
   40.57      50
   37.99      60
   61.10      45
   61.10      50
   40.63      45
   55.98      70
   50.87      60
   54.74      65
   44.51      50
   45.75      50
   40.63      44
   45.75      65
   61.10      40
   55.98      50
   44.51      50
   46.99      50
   40.63      48
   44.51      55
   52.11      50
   50.87      45
   34.21      55
   55.98      55
   55.98      50
   40.63      45
   61.10      65
   64.98      45
   44.51      60
   34.21      50
   43.11      50
   61.10      50
   55.98      50
   40.63      40
   50.87      45
   49.62      55
   36.75      60
   30.33      60
   36.75      40
   40.63      45
   61.10      40
   45.75      50
   36.75      60
   26.46      55
   23.92      85
   64.98      60
   41.87      45
   40.63      40
   20.04      55
   41.87      50
   61.10      45
   75.22      40
   64.98      42
   32.91      70
   40.63      50
   29.00      45
   44.51      45
   22.58      50
   34.12      70
   36.75      55
   32.87      65
   55.98      40
   59.86      50
   41.87      45
   46.99      55
   64.98      50
   40.63      40
   66.22      50
   50.87      45
   44.51      50
   35.45      60
   26.46      50
   23.92      40
   64.98      52
   34.21      55
   54.74      50
   59.86      28
   36.75      45
   26.46      50
   40.63      60
   36.75      50
   61.10      42
   37.99      55
   50.87      40
   29.00      50
   49.62      40
   40.57      55
   50.87      50
   30.33      45
   41.87      48
   36.75      55
   29.00      60
   32.87      50
   59.86      50
   32.87      60
   36.75      50
   49.62      40
   37.99      55
   54.74      40
   32.87      65
   36.75      48
   45.75      45
   26.46      60
   45.75      50
   31.67      45
   45.75      50
   32.87      40
   32.87      52
   54.74      50
   50.87      40
   40.63      50
   40.63      60
   40.63      45
   40.63      50
   64.98      60
   50.87      48
   29.00      50
   55.98      45
   49.62      52
   59.86      40
   57.23      40
   46.99      60
   30.33      50
   32.87      60
   50.87      50
   45.75      42
   30.33      65
   36.75      45
   40.63      50
   32.87      80
   36.75      50
   36.75      50
   26.46      80
   46.99      45
   55.98      48
   46.99      50
   45.75      60
   36.75      45
   54.74      30
   55.98      52
   54.74      45
   50.87      50
   45.75      50
   41.87      50
   45.75      40
   64.98      50
   50.87      55
   31.58      60
   26.46      60
   44.51      45
   75.22      40
   49.62      45
   45.75      35
   48.33      50
   40.63      50
   58.56      45
   32.87      60
   50.87      60
   32.87      45
   70.10      45
   49.62      53
   32.87      62
   59.86      55
   50.87      44
   61.10      50
   34.12      60
   26.46      70
   13.62      50
   40.63      60
   64.98      45
   27.70      75
   64.98      50
   29.00      55
   75.22      45
   45.75      50
   40.63      40
   21.24      60
   59.86      55
   40.63      48
   30.33      50
   30.33      50
   50.87      50
   40.63      45
   59.86      40
   61.10      65
   49.62      40
   40.57      50
   61.10      50
   54.74      50
   50.87      50
   32.87      45
   44.51      50
   44.51      40
   40.63      60
   44.51      55
   75.22      50
   49.62      45
   34.21      45
   21.24      45
   36.75      55
   50.87      50
   45.75      50
   52.11      55
   36.75      50
   32.87      40
   45.75      55
   54.74      45
   27.79      60
   55.98      60
   50.87      50
   75.22      45
   45.75      35
   54.74      55
   44.51      55
   36.75      50
   50.87      45
   34.21      50
   36.75      50
   30.33      50
   59.86      40
   44.45      50
   59.86      55
   43.21      55
   44.51      45
   46.99      50
   59.86      60
   44.45      30
   45.69      65
   54.74      40
   54.74      65
   44.51      55
   46.99      40
   37.99      50
   32.87      40
   46.99      48
   37.99      45
   21.38      60
   49.62      50
   44.51      42
   45.75      45
   70.10      35
   64.98      55
   50.87      50
   46.99      55
   75.22      40
   34.21      45
   70.10      55
   59.86      43
   64.98      55
   41.87      50
   41.87      50
   26.46      46
   26.46      60
   59.86      50
   46.99      45
   54.74      50
   36.75      50
   32.87      50
   40.63      50
   44.51      55
   41.87      50
   59.86      40
   35.45      50
   66.22      45
   55.98      45
   36.75      46
   58.56      50
   29.03      55
   43.21      40
   37.99      60
   64.98      50
   75.22      40
   49.62      45
   59.86      45
   22.58      60
   25.12      45
   41.87      60
   58.56      55
   20.04      85
   41.87      60
   22.58      45
   41.87       9
   64.98      45
   55.98      50
   59.86      55
   41.87      45
   75.22      40
   36.75      50
   40.63      50
   39.33      50
   45.75      45
   40.63      50
   64.98      60
   29.00      50
   35.45      50
   59.86      55
   41.87      50
   45.69      70
   55.98      40
   43.11      60
   64.98      45
   44.51      45
   32.87      50
   16.16      40
   59.86      55
   50.87      60
   39.33      60
   55.98      50
   32.87      40
   41.87      55
   20.04      50
   30.33      45
   70.10      50
   22.58      60
   61.10      52
   49.62      48
   34.12      50
   40.63      40
   34.21      60
   40.63      42
   64.98      50
   41.87      55
   54.74      45
   37.99      60
   44.51      45
   70.10      45
   49.62      50
   26.46      60
   50.87      45
   36.75      50
   75.22      50
   29.00      50
   57.23      60
   40.61      40
   37.99      46
   58.56      38
   45.75      60
   45.75      55
   35.45      60
   29.00      40
   44.51      60
   41.87      65
   32.87      45
   30.33      40
   40.63      35
   36.75      60
   30.33      50
   64.98      50
   40.63      50
   41.87      50
   64.98      50
   54.74      50
   61.10      40
   40.63      55
   41.87      35
   44.45      50
   54.74      42
   64.98      45
   36.75      40
   22.58      60
   41.87      44
   59.86      50
   44.51      70
   36.75      50
   57.23      60
   44.45      55
   23.92      60
   23.92      65
   44.51      40
   61.10      45
   40.63      50
   40.63      40
   20.04      55
   70.10      50
   31.58      60
   75.22      60
   44.51      40
   55.98      45
   49.62      45
   44.51      50
   64.98      45
   40.63      50
   70.10      45
   45.75      50
   61.10      50
   49.62      40
   44.51      60
   38.03      40
   30.33      60
   30.33      38
   44.51      35
   37.99      45
   64.98      44
   59.86      40
   45.75      45
   41.91      40
   45.75      50
   25.16      90
   41.87      40
   37.99      50
   48.33      45
   45.75      35
   64.98      45
   54.74      50
   50.87      40
   55.98      50
   50.87      60
   26.46      75
   45.75      50
   36.75      45
   44.51      50
   59.86      55
   34.12      60
   46.99      45
   45.75      55
   45.75      55
   36.75      50
   40.63      50
   22.58      50
   45.75      50
   44.51      60
   32.87      45
   59.86      50
   35.45      65
   30.24      90
   32.87      50
   49.57      60
   59.86      50
   70.10      50
   48.33      50
   32.87      40
   55.98      55
   45.75      42
   45.75      50
   54.68      50
   45.75      40
   70.10      45
   49.62      50
   41.87      60
   75.22      40
   34.21      50
   30.24      50
   26.46      50
   45.75      54
   32.87      48
   45.75      40
   40.63      50
   49.62      47
   55.98      40
   59.86      60
   32.87      60
   45.75      50
   32.87      55
   50.87      45
   59.86      35
   45.75      40
   41.87      40
   29.00      50
   50.87      47
   41.87      50
   50.87      50
   45.75      50
   41.87      40
   41.87      55
   40.63      55
   44.51      60
   32.87      45
   37.99      52
   59.86      40
   41.87      48
   29.00      60
   40.63      45
   50.87      50
   26.46      40
   52.11      50
   22.58      50
   44.51      65
   41.87      60
   35.45      80
   44.51      50
   37.99      20
   64.98      57
   25.12      65
   45.75      40
   45.75      60
   32.87      30
   49.62      37
   55.98      50
   54.74      44
   61.10      48
   54.74      45
   54.74      40
   36.75      60
   29.00      50
   52.11      45
   26.46      50
   31.58      50
   70.10      40
   12.42      70
   43.21      55
   55.98      50
   41.87      55
   66.22      40
   44.51      50
   34.21      60
   39.23      50
    8.54      75
   55.98      50
   59.86      35
   41.87      45
   36.75      50
   54.74      50
   40.57      60
   59.86      50
   45.75      45
   26.46      45
   38.09      40
   40.63      50
   55.98      50
   18.70      60
   45.75      45
   20.04      47
   53.44      70
   64.98      50
   50.87      45
   55.98      40
   30.33      45
   35.45      70
   20.04      50
   39.23      60
   31.67      50
   23.92      45
   40.63      45
   40.63      40
   44.51      55
   30.33      80
   36.75      60
   34.15      40
   54.74      50
   40.63      60
   45.75      60
   26.46      50
   75.22      40
   50.87      50
   59.86      45
   32.87      65
   54.74      55
   37.99      50
   39.33      50
   30.33      60
   32.87      60
   32.87      50
   40.63      50
   75.22      50
   64.98      53
   37.99      48
   50.87      45
   18.84      60
   48.33      40
   46.99      90
   59.86      50
   54.74      37
   54.74      45
   50.87      45
   25.12      50
   75.22      45
   64.98      45
   54.74      60
   45.75      50
   20.08      80
   25.12      60
   49.62      45
   45.75      45
   52.11      55
   50.87      45
   46.99      45
   40.63      50
   54.74      65
   29.00     100
   37.99      50
   36.75      50
   46.99      40
   41.87      50
   36.75      50
   50.87      55
   54.74      60
   44.45      60
   32.87      55
   36.75      50
   29.00      45
   55.98      50
   39.33      55
   55.98      60
   75.22      60
   29.00      40
   30.33      70
   17.50      42
   59.86      40
   50.87      50
   46.99      55
   40.63      40
   26.46      50
   70.10      47
   36.75      50
   29.00      55
   39.33      70
   49.62      55
   25.12      55
   25.12      45
   32.87      45
   36.75      45
   45.75      45
   25.12      60
   40.63      55
   46.99      32
   26.46      65
   49.62      50
   22.58      65
   49.62      50
   12.42      70
   49.62      50
   43.11      50
   22.58      55
   54.74      45
   70.10      40
   36.75      50
   37.99      40
   54.74      50
   40.63      50
   36.75      45
   20.04      55
   29.00      40
   45.75      55
   49.62      45
   40.63      60
   54.74      60
   38.09      35
   40.63      45
   50.87      40
   45.75      55
   36.75      54
   46.99      45
   41.87      45
   50.87      50
   58.56      40
   54.74      50
   64.98      45
   40.63      60
   55.98      60
   45.75      60
   32.91      50
   59.86      50
   45.75      60
   20.04      68
   50.87      60
   49.62      50
   43.21      50
   36.75      48
   32.87      50
   44.51      50
   40.63      55
   32.87      50
   70.10      70
   49.62      55
   37.99      80
   55.98      55
   45.75      50
   37.99      40
   70.10      50
   29.00      50
   25.12      50
   36.79      50
   36.75      50
   40.63      50
   70.10      40
   40.63      56
   54.74      60
   43.21      40
   54.74      45
   40.63      50
   61.10      45
   41.87      55
   49.62      50
   25.12      60
   59.86      50
   32.87      45
   40.63      45
   59.86      55
   43.21      50
   49.57      35
   64.98      50
   45.75      50
   55.98      65
   61.10      50
   32.87      50
   45.75      50
   36.75      55
   46.99      40
   29.00      60
   50.87      40
   50.87      45
   32.87      50
   36.75      50
   29.00      45
   49.62      50
   31.58      65
   36.75      65
   64.98      40
   44.51      52
   45.75      65
   30.33      55
   41.87      55
   41.87      42
   45.75      65
   53.44      65
   40.63      55
   34.12      55
   54.74      55
   29.00      45
   44.51      40
   34.12      47
   61.10      68
   53.44      41
   64.98      45
   50.87      60
   49.57      70
   40.63      50
   49.57      50
   45.75      50
   70.10      40
   27.79      40
   59.86      60
   61.10      45
   55.98      60
   49.62      45
   36.75      50
   32.87      50
   50.87      45
   35.45      40
   22.58      70
   25.12      55
   50.87      55
   50.87      44
   45.75      60
   64.98      40
   41.87      50
   25.12      50
   26.46      60
   30.33      60
   75.22      35
   70.10      45
   34.21      55
   30.33      50
   22.62      80
   59.86      45
   54.74      35
   54.74      40
   75.22      50
   31.58      65
   45.75      50
   41.87      50
   25.12     100
   34.12      70
   41.87      47
   26.46      55
   52.11     100
   40.63      40
   49.62      55
   61.10      37
   25.12      60
   70.10      40
   55.98      45
   23.92      60
   64.98      40
   36.75      50
   16.16      55
   54.74      60
   36.75      40
   36.75      50
   32.91      40
   43.21      55
   64.98      50
   40.63      50
   23.92      50
   44.51      45
   26.46      50
   59.86      40
   61.10      45
   36.75      50
   32.87      50
   64.98      60
   45.75      45
   32.87      60
   40.63      20
   41.87      55
   50.87      40
   55.98      45
   36.75      35
   36.75      50
   59.86      40
   45.75      45
   59.86      50
   20.04      50
   45.75      45
   32.87      45
   70.10      45
   55.98      50
   29.00      60
   30.33      12
   48.33      45
   41.87      40
   59.86      50
   49.62      50
   30.33      80
   61.10      40
   59.86      50
   40.63      50
   34.12      70
   54.74      45
   31.58      55
   29.00      55
   36.75      60
   43.21      42
   44.51      40
   21.38      55
   44.51      55
   49.57      40
   36.75      60
   30.33      52
   58.56      40
   75.22      50
   44.51      50
   37.99      65
   35.45      50
   17.50      65
   32.87      80
   25.12      65
   59.86      42
   29.00      60
   54.74      47
   64.98      44
   34.21      40
   41.87      45
   59.86      45
   64.98      45
   43.21      45
   54.74      50
   44.51      45
   32.87      45
   58.56      40
   59.86      42
   46.99      55
   41.87      50
   32.87      60
   55.98      45
   20.04      50
   61.10      40
   59.86      40
   54.74      40
   46.99      50
   34.21      50
   40.63      40
   32.87      45
   40.63      80
   36.75      40
   48.33      43
   32.87      60
   64.98      45
   59.86      55
   59.86      40
   55.98      55
   64.98      40
   64.98      40
   45.75      40
   50.87      55
   37.99      42
   41.87      90
   75.22      45
   46.99      45
   31.58      50
   44.51      50
   32.87      45
   40.63      50
   64.98      47
   64.98      45
   41.87      40
   41.91      40
   40.63      60
   46.99      40
   46.99      40
   25.12      35
   55.98      45
   27.70      45
   45.75      50
   43.11      50
   36.75      45
   45.75      50
   32.91      55
   36.75      55
   59.86      40
   49.62      45
   54.68      40
   64.98      50
   45.75      70
   48.23      55
   49.62      50
   45.75      40
   55.98      50
